2018-10-22 21:57:19 - PHP Warning:  rmdir(/var/www/html/darazexpress/system/storage/cache/so): Directory not empty in /var/www/html/darazexpress/admin/controller/common/developer.php on line 70
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/FakeMetadataFactory.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/FilesLoader.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/GroupSequenceProviderEntity.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/InvalidConstraint.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/InvalidConstraintValidator.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/LegacyClassMetadata.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/PropertyConstraint.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/Reference.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/StubGlobalExecutionContext.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Mapping/ClassMetadataTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Mapping/GetterMetadataTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Mapping/LegacyElementMetadataTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Mapping/MemberMetadataTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Mapping/PropertyMetadataTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Resources/TranslationFilesTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Util/PropertyPathTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Validator/Abstract2Dot5ApiTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Validator/AbstractLegacyApiTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Validator/AbstractValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Validator/LegacyValidator2Dot5ApiTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Validator/LegacyValidatorLegacyApiTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Validator/RecursiveValidator2Dot5ApiTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/zoujingli/wechat-php-sdk/Wechat/Lib/Cache.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/zoujingli/wechat-php-sdk/Wechat/Lib/Common.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/zoujingli/wechat-php-sdk/Wechat/Lib/Prpcrypt.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/zoujingli/wechat-php-sdk/Wechat/Lib/Tools.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/braintree/braintree_php/lib/Braintree/Dispute/TransactionDetails.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/braintree/braintree_php/lib/Braintree/Error/Codes.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/braintree/braintree_php/lib/Braintree/Error/ErrorCollection.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/braintree/braintree_php/lib/Braintree/Error/Validation.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/braintree/braintree_php/lib/Braintree/Error/ValidationErrorCollection.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/braintree/braintree_php/lib/Braintree/Exception/Authentication.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/braintree/braintree_php/lib/Braintree/Exception/Authorization.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/braintree/braintree_php/lib/Braintree/Exception/Configuration.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/braintree/braintree_php/lib/Braintree/Exception/DownForMaintenance.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/braintree/braintree_php/lib/Braintree/Exception/ForgedQueryString.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/braintree/braintree_php/lib/Braintree/Exception/InvalidChallenge.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/braintree/braintree_php/lib/Braintree/Exception/InvalidSignature.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/braintree/braintree_php/lib/Braintree/Exception/NotFound.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/braintree/braintree_php/lib/Braintree/Exception/SSLCaFileNotFound.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/braintree/braintree_php/lib/Braintree/Exception/SSLCertificate.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/braintree/braintree_php/lib/Braintree/Exception/ServerError.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/braintree/braintree_php/lib/Braintree/Exception/Unexpected.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/braintree/braintree_php/lib/Braintree/Exception/UpgradeRequired.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
